"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","KonOGDSort","KonOGDKurz","AnzBestWir"
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,1,1,"EV-REF",493
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,1,2,"RK",408
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,1,4,"andere Konf.",325
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,2,1,"EV-REF",30
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,2,2,"RK",323
1994,3103,"Gotthelfstrasse",31,"Alt-Wiedikon",3,2,4,"andere Konf.",405
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,1,1,"EV-REF",787
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,1,2,"RK",621
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,1,4,"andere Konf.",559
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,2,1,"EV-REF",44
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,2,2,"RK",582
1994,3104,"Manesseplatz",31,"Alt-Wiedikon",3,2,4,"andere Konf.",604
1994,3105,"Binz",31,"Alt-Wiedikon",3,1,1,"EV-REF",396
1994,3105,"Binz",31,"Alt-Wiedikon",3,1,2,"RK",277
1994,3105,"Binz",31,"Alt-Wiedikon",3,1,4,"andere Konf.",198
1994,3105,"Binz",31,"Alt-Wiedikon",3,2,1,"EV-REF",13
1994,3105,"Binz",31,"Alt-Wiedikon",3,2,2,"RK",260
1994,3105,"Binz",31,"Alt-Wiedikon",3,2,4,"andere Konf.",216
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,1,1,"EV-REF",519
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,1,2,"RK",403
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,1,4,"andere Konf.",260
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,2,1,"EV-REF",28
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,2,2,"RK",304
1994,3106,"Saalsporthalle",31,"Alt-Wiedikon",3,2,4,"andere Konf.",371
1994,3301,"Heuried",33,"Friesenberg",3,1,1,"EV-REF",498
1994,3301,"Heuried",33,"Friesenberg",3,1,2,"RK",325
1994,3301,"Heuried",33,"Friesenberg",3,1,4,"andere Konf.",146
1994,3301,"Heuried",33,"Friesenberg",3,2,1,"EV-REF",12
1994,3301,"Heuried",33,"Friesenberg",3,2,2,"RK",101
1994,3301,"Heuried",33,"Friesenberg",3,2,4,"andere Konf.",92
1994,3302,"Gehrenholz",33,"Friesenberg",3,1,1,"EV-REF",896
1994,3302,"Gehrenholz",33,"Friesenberg",3,1,2,"RK",628
1994,3302,"Gehrenholz",33,"Friesenberg",3,1,4,"andere Konf.",416
1994,3302,"Gehrenholz",33,"Friesenberg",3,2,1,"EV-REF",19
1994,3302,"Gehrenholz",33,"Friesenberg",3,2,2,"RK",272
1994,3302,"Gehrenholz",33,"Friesenberg",3,2,4,"andere Konf.",227
1994,3303,"Uetliberg",33,"Friesenberg",3,1,1,"EV-REF",784
1994,3303,"Uetliberg",33,"Friesenberg",3,1,2,"RK",522
1994,3303,"Uetliberg",33,"Friesenberg",3,1,4,"andere Konf.",273
1994,3303,"Uetliberg",33,"Friesenberg",3,2,1,"EV-REF",15
1994,3303,"Uetliberg",33,"Friesenberg",3,2,2,"RK",72
1994,3303,"Uetliberg",33,"Friesenberg",3,2,4,"andere Konf.",108
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,1,1,"EV-REF",622
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,1,2,"RK",372
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,1,4,"andere Konf.",182
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,2,1,"EV-REF",9
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,2,2,"RK",61
1994,3304,"Strassenverkehrsamt",33,"Friesenberg",3,2,4,"andere Konf.",76
1994,3305,"Albisgüetli",33,"Friesenberg",3,1,1,"EV-REF",695
1994,3305,"Albisgüetli",33,"Friesenberg",3,1,2,"RK",402
1994,3305,"Albisgüetli",33,"Friesenberg",3,1,4,"andere Konf.",229
1994,3305,"Albisgüetli",33,"Friesenberg",3,2,1,"EV-REF",8
1994,3305,"Albisgüetli",33,"Friesenberg",3,2,2,"RK",97
1994,3305,"Albisgüetli",33,"Friesenberg",3,2,4,"andere Konf.",74
1994,3306,"Triemli",33,"Friesenberg",3,1,1,"EV-REF",642
1994,3306,"Triemli",33,"Friesenberg",3,1,2,"RK",447
1994,3306,"Triemli",33,"Friesenberg",3,1,4,"andere Konf.",221
1994,3306,"Triemli",33,"Friesenberg",3,2,1,"EV-REF",30
1994,3306,"Triemli",33,"Friesenberg",3,2,2,"RK",317
1994,3306,"Triemli",33,"Friesenberg",3,2,4,"andere Konf.",323
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,1,"EV-REF",1130
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,2,"RK",799
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,1,4,"andere Konf.",518
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,1,"EV-REF",35
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,2,"RK",433
1994,3401,"Schaufelbergerstrasse",34,"Sihlfeld",3,2,4,"andere Konf.",247
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,1,"EV-REF",535
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,2,"RK",443
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,1,4,"andere Konf.",259
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,1,"EV-REF",15
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,2,"RK",174
1994,3402,"Friedhof Sihlfeld",34,"Sihlfeld",3,2,4,"andere Konf.",121
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,1,1,"EV-REF",816
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,1,2,"RK",680
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,1,4,"andere Konf.",482
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,2,1,"EV-REF",42
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,2,2,"RK",494
1994,3403,"Brahmsstrasse",34,"Sihlfeld",3,2,4,"andere Konf.",385
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,1,1,"EV-REF",570
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,1,2,"RK",539
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,1,4,"andere Konf.",514
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,2,1,"EV-REF",38
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,2,2,"RK",613
1994,3404,"Fritschistrasse",34,"Sihlfeld",3,2,4,"andere Konf.",662
1994,3405,"Idaplatz",34,"Sihlfeld",3,1,1,"EV-REF",762
1994,3405,"Idaplatz",34,"Sihlfeld",3,1,2,"RK",658
1994,3405,"Idaplatz",34,"Sihlfeld",3,1,4,"andere Konf.",550
1994,3405,"Idaplatz",34,"Sihlfeld",3,2,1,"EV-REF",62
1994,3405,"Idaplatz",34,"Sihlfeld",3,2,2,"RK",985
1994,3405,"Idaplatz",34,"Sihlfeld",3,2,4,"andere Konf.",1088
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,1,1,"EV-REF",902
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,1,2,"RK",898
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,1,4,"andere Konf.",534
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,2,1,"EV-REF",38
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,2,2,"RK",701
1994,3406,"Zwinglihaus",34,"Sihlfeld",3,2,4,"andere Konf.",515
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,1,"EV-REF",399
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,2,"RK",355
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,1,4,"andere Konf.",301
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,1,"EV-REF",24
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,2,"RK",423
1994,3407,"Bahnhof Wiedikon",34,"Sihlfeld",3,2,4,"andere Konf.",342
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,1,1,"EV-REF",281
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,1,2,"RK",229
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,1,4,"andere Konf.",361
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,2,1,"EV-REF",14
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,2,2,"RK",326
1994,3408,"Sihlhölzli",34,"Sihlfeld",3,2,4,"andere Konf.",277
1994,4101,"Kalkbreite",41,"Werd",4,1,1,"EV-REF",329
1994,4101,"Kalkbreite",41,"Werd",4,1,2,"RK",318
1994,4101,"Kalkbreite",41,"Werd",4,1,4,"andere Konf.",327
1994,4101,"Kalkbreite",41,"Werd",4,2,1,"EV-REF",22
1994,4101,"Kalkbreite",41,"Werd",4,2,2,"RK",299
1994,4101,"Kalkbreite",41,"Werd",4,2,4,"andere Konf.",479
1994,4102,"Werdplatz",41,"Werd",4,1,1,"EV-REF",168
1994,4102,"Werdplatz",41,"Werd",4,1,2,"RK",251
1994,4102,"Werdplatz",41,"Werd",4,1,4,"andere Konf.",148
1994,4102,"Werdplatz",41,"Werd",4,2,1,"EV-REF",17
1994,4102,"Werdplatz",41,"Werd",4,2,2,"RK",183
1994,4102,"Werdplatz",41,"Werd",4,2,4,"andere Konf.",158
1994,4103,"Schöntalstrasse",41,"Werd",4,1,1,"EV-REF",299
1994,4103,"Schöntalstrasse",41,"Werd",4,1,2,"RK",228
1994,4103,"Schöntalstrasse",41,"Werd",4,1,4,"andere Konf.",361
1994,4103,"Schöntalstrasse",41,"Werd",4,2,1,"EV-REF",17
1994,4103,"Schöntalstrasse",41,"Werd",4,2,2,"RK",240
1994,4103,"Schöntalstrasse",41,"Werd",4,2,4,"andere Konf.",281
1994,4201,"Schöneggplatz",42,"Langstrasse",4,1,1,"EV-REF",361
1994,4201,"Schöneggplatz",42,"Langstrasse",4,1,2,"RK",351
1994,4201,"Schöneggplatz",42,"Langstrasse",4,1,4,"andere Konf.",303
1994,4201,"Schöneggplatz",42,"Langstrasse",4,2,1,"EV-REF",25
1994,4201,"Schöneggplatz",42,"Langstrasse",4,2,2,"RK",592
1994,4201,"Schöneggplatz",42,"Langstrasse",4,2,4,"andere Konf.",578
1994,4202,"Bäckeranlage",42,"Langstrasse",4,1,1,"EV-REF",263
1994,4202,"Bäckeranlage",42,"Langstrasse",4,1,2,"RK",254
1994,4202,"Bäckeranlage",42,"Langstrasse",4,1,4,"andere Konf.",245
1994,4202,"Bäckeranlage",42,"Langstrasse",4,2,1,"EV-REF",18
1994,4202,"Bäckeranlage",42,"Langstrasse",4,2,2,"RK",321
1994,4202,"Bäckeranlage",42,"Langstrasse",4,2,4,"andere Konf.",272
1994,4203,"Wengi",42,"Langstrasse",4,1,1,"EV-REF",654
1994,4203,"Wengi",42,"Langstrasse",4,1,2,"RK",604
1994,4203,"Wengi",42,"Langstrasse",4,1,4,"andere Konf.",501
1994,4203,"Wengi",42,"Langstrasse",4,2,1,"EV-REF",38
1994,4203,"Wengi",42,"Langstrasse",4,2,2,"RK",738
1994,4203,"Wengi",42,"Langstrasse",4,2,4,"andere Konf.",695
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,1,1,"EV-REF",95
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,1,2,"RK",88
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,1,4,"andere Konf.",63
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,2,1,"EV-REF",6
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,2,2,"RK",46
1994,4204,"Bezirksgebäude",42,"Langstrasse",4,2,4,"andere Konf.",47
1994,4205,"Volkshaus",42,"Langstrasse",4,1,1,"EV-REF",448
1994,4205,"Volkshaus",42,"Langstrasse",4,1,2,"RK",405
1994,4205,"Volkshaus",42,"Langstrasse",4,1,4,"andere Konf.",323
1994,4205,"Volkshaus",42,"Langstrasse",4,2,1,"EV-REF",35
1994,4205,"Volkshaus",42,"Langstrasse",4,2,2,"RK",420
1994,4205,"Volkshaus",42,"Langstrasse",4,2,4,"andere Konf.",600
1994,4206,"Kaserne",42,"Langstrasse",4,1,1,"EV-REF",316
1994,4206,"Kaserne",42,"Langstrasse",4,1,2,"RK",308
1994,4206,"Kaserne",42,"Langstrasse",4,1,4,"andere Konf.",201
1994,4206,"Kaserne",42,"Langstrasse",4,2,1,"EV-REF",24
1994,4206,"Kaserne",42,"Langstrasse",4,2,2,"RK",522
1994,4206,"Kaserne",42,"Langstrasse",4,2,4,"andere Konf.",423
1994,4401,"Schlachthof",44,"Hard",4,1,1,"EV-REF",410
1994,4401,"Schlachthof",44,"Hard",4,1,2,"RK",434
1994,4401,"Schlachthof",44,"Hard",4,1,4,"andere Konf.",208
1994,4401,"Schlachthof",44,"Hard",4,2,1,"EV-REF",20
1994,4401,"Schlachthof",44,"Hard",4,2,2,"RK",640
1994,4401,"Schlachthof",44,"Hard",4,2,4,"andere Konf.",471
1994,4402,"Hardau",44,"Hard",4,1,1,"EV-REF",924
1994,4402,"Hardau",44,"Hard",4,1,2,"RK",739
1994,4402,"Hardau",44,"Hard",4,1,4,"andere Konf.",331
